ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,ticker,n_obs
0.0997904277022513,0.0997904277022513,0.5605605605605606,9.448227677271652e-05,0.0303958747664382,Ridge (linear baseline),MCO,999
0.0135520650911432,0.0135520650911432,0.4814814814814814,-0.003711436497979,-1.0800340883561754,Ridge (linear baseline),MDLZ,999
0.0233974615898463,0.0233974615898463,0.5185185185185185,0.0148252857002007,1.5985863993971166,Ridge (linear baseline),META,999
-0.1254912949021165,-0.1254912949021165,0.4494494494494494,-0.007205662152578,-1.6101542192424323,Ridge (linear baseline),MRK,999
0.029626989715166,0.029626989715166,0.5355355355355356,0.0029222206184859,0.5854577349064107,Ridge (linear baseline),MS,999
0.0886798221066758,0.0886798221066758,0.5265265265265265,0.0057198104266464,1.8633444655303344,Ridge (linear baseline),MSFT,999
-0.0080241082766132,-0.0080241082766132,0.5215215215215215,0.0046652877491655,1.3616900463593251,Ridge (linear baseline),MSI,999
-0.0065300210029668,-0.0065300210029668,0.4854854854854855,-0.0012700177574635,-0.1661750431377431,Ridge (linear baseline),MU,999
0.003970306980327,0.003970306980327,0.5225225225225225,-9.990747774764233e-06,-0.001787051817516,Ridge (linear baseline),NEE,999
0.056942882762522,0.056942882762522,0.5305305305305306,0.016548791157998,1.9089453193140096,Ridge (linear baseline),NFLX,999
0.0185436578863432,0.0185436578863432,0.5295295295295295,0.0043062764188348,0.69440397284063,Ridge (linear baseline),NOW,999
0.0077247588269632,0.0077247588269632,0.4924924924924925,0.0051856227261535,1.339930949119764,Ridge (linear baseline),NSC,999
-0.1171305132788098,-0.1171305132788098,0.5255255255255256,-0.0023783869788545,-0.2879422616860033,Ridge (linear baseline),NVDA,999
0.0385633007757256,0.0385633007757256,0.5045045045045045,0.0056361930093804,1.2352300898533757,Ridge (linear baseline),ORCL,999
0.0840614682819091,0.0840614682819091,0.5305305305305306,0.0160209478098524,1.9504347646814255,Ridge (linear baseline),PANW,999
0.0335614773089722,0.0335614773089722,0.4864864864864865,-0.0047504070632091,-1.7623143560614902,Ridge (linear baseline),PEP,999
