date,ticker,ret_lag_1d,ret_lag_2d,ret_lag_5d,ret_lag_10d,ret_lag_20d,vol_5d,vol_20d,vol_60d,momentum_5d,momentum_20d,momentum_60d,rsi_14,volume_zscore,macd_signal,macd_hist,bb_position,atr_norm_ret,vix_level,vix_5d_chg,spy_ret_5d,spy_ret_20d,spy_vol_20d,yield_curve,yield_curve_20d_chg,earnings_surprise,earnings_event,xs_momentum_20d_rank,xs_momentum_60d_rank,xs_rsi_14_rank,xs_vol_20d_rank,xs_peer_excess_ret
2024-12-20,CB,0.005854922350327474,-0.01850438812684363,0.0059023872987493675,-0.011513527008453317,0.008025612718232322,0.009612040885298203,0.00880925826003028,0.011534098251962367,-0.004772644441244256,-0.031022176604570628,-0.056019902118320974,27.572145249220455,1.609679603962903,-2.0949306201291864,-0.8753818462999203,0.17779446638252813,0.0013018716346791036,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.5151515151515151,0.35353535353535354,0.48484848484848486,0.09090909090909091,0.030557220414359806
2024-12-20,XOM,-0.008550903596375004,-0.01472091891189442,-0.008764159209847744,-0.010541906882162055,0.013380972840777217,0.00952504462223345,0.008695980235321865,0.012251022238797815,-0.05642994748200114,-0.1230884407792815,-0.07312893349598326,3.7174734483211864,0.6589991932735442,-2.0034373655256665,-0.9129327057145709,0.05384563141245118,-0.00449862322651538,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.08080808080808081,0.3333333333333333,0.030303030303030304,0.0707070707070707,-0.02110008262639708
2024-12-20,MDLZ,-0.01249596048689594,-0.02151928522640878,-0.011176830913221858,-0.006008869060366129,0.005743600330228693,0.00914780802352279,0.011013895169682647,0.010548563166124758,-0.0536485200843303,-0.07994417688259403,-0.1946013783118078,20.416614051253504,1.1256917299762685,-1.3984824407846446,-0.181844813811199,-0.026347203139529898,-0.0098223172210656,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.20202020202020202,0.050505050505050504,0.32323232323232326,0.25252525252525254,-0.018318655228726236
2024-12-20,CSCO,0.001738336254623718,-0.016917335158785463,-0.003908212225958385,-0.0021658742283834354,0.0010435182896704198,0.011800519580900568,0.008755744308264356,0.01022993393835783,-0.02073061637901774,0.0022608645765713753,0.1029522173991837,31.455552935190283,0.27880728626985657,0.5116781404314221,-0.31165654804591125,0.0803074449808601,0.0024451403531389015,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.696969696969697,0.7474747474747475,0.5454545454545454,0.08080808080808081,0.014599248476586321
2024-12-20,AVGO,-0.023700803830759676,-0.06914210519604858,0.2443262682212448,0.05314728303971328,0.004226592994190703,0.06990971022569271,0.06680034349439577,0.042591278695337166,0.20845802806886038,0.33733549232212967,0.24384686791465637,70.0427666381629,0.07909526854325825,8.48923573009563,6.096553450673952,0.7877229553076943,-0.0017763802153547203,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,1.0,0.9696969696969697,0.9696969696969697,1.0,0.24378789292446446
2024-12-20,COF,0.006993810152036595,-0.03720052685913633,-0.001190758680497006,0.012879190406753782,0.010791826540309302,0.02229092582071099,0.015766642534770343,0.02638007561848183,-0.04920149768619608,-0.027837715125646034,0.2043321699119951,21.916931402687197,1.5848949845328915,2.702935205462761,-2.1456195004793517,-0.025225600198152776,0.0019136468783613383,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.5353535353535354,0.9393939393939394,0.3939393939393939,0.6363636363636364,-0.01387163283059202
2024-12-20,TJX,-0.0003299736021118438,-0.014789541463527955,-0.012418878160274205,0.00135001913787125,0.00025051552005295186,0.008183264563712486,0.01009690091271747,0.009176777842485924,-0.041290981074654676,0.012193031683658262,0.029174494638045667,29.154932321419736,1.7184206182151756,1.7526443804578475,-0.8638921066891454,0.10289825921853434,-0.00017512013179868716,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.7474747474747475,0.5959595959595959,0.5050505050505051,0.21212121212121213,-0.005961116219050613
2024-12-20,TSLA,-0.008997322180141931,-0.0827949436951747,0.04336284290396253,0.053397958017247005,-0.006987644766217049,0.05715359079716968,0.037955020254588634,0.048945847003731426,0.04321934240714853,0.2752390579318267,0.6970275934629069,72.40854414524134,1.1180297210127823,34.55912092057249,3.7382637286018863,0.7595689495185757,-0.0003844658062773343,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.98989898989899,1.0,0.9797979797979798,0.9797979797979798,0.0785492072627526
2024-12-20,CAT,-0.009673268259536738,-0.03169232236408359,-0.0007090810827150573,0.00012649423281607675,0.02120586535287483,0.016891688398718453,0.014164257232256809,0.01750714998220794,-0.05360045131511704,-0.055386527589495804,-0.04384736690704494,8.984923120355603,0.945659975246989,-1.7159025679643012,-4.080060690208873,-0.05637849798413635,-0.0011585658464486567,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.3434343434343434,0.3939393939393939,0.0707070707070707,0.5252525252525253,-0.018270586459512975
2024-12-20,WM,0.0004867714684726465,-0.017081295589837286,-0.0058289348550467635,-0.00497087722983558,0.012569637369356013,0.008051615500167255,0.008480521124909416,0.011350033834555755,-0.04159482709973761,-0.057407889330130635,-0.007076343659281226,1.6709276215885325,1.2575916439710908,-0.7708400393115888,-2.0638863072746907,0.03754094601386371,0.0001600595950412584,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.32323232323232326,0.48484848484848486,0.010101010101010102,0.030303030303030304,-0.006264962244133546
